species,decimalLatitude,decimalLongitude,eventDate,week,month,year,month.day,yearday,MonthName,source,family
Phanogomphus lividus,33.5828677425,-84.0539472923,2022-04-30,17,4,2022,30,120,April,iNAT,Gomphidae
Erythemis simplicicollis,31.9928299694,-81.1672430365,2022-04-30,17,4,2022,30,120,April,iNAT,Libellulidae
Enallagma signatum,33.5895066763,-84.0666926965,2022-04-30,17,4,2022,30,120,April,iNAT,Coenagrionidae
Erythemis simplicicollis,31.988497443,-81.1696918934,2022-04-30,17,4,2022,30,120,April,iNAT,Libellulidae
Argia sedula,33.1113861628,-83.6782264709,2022-04-30,17,4,2022,30,120,April,iNAT,Coenagrionidae
Enallagma geminatum,33.5900698663,-84.0660380687,2022-04-30,17,4,2022,30,120,April,iNAT,Coenagrionidae
Ophiogomphus edmundo,34.8948187725,-83.246970308,2022-04-30,17,4,2022,30,120,April,iNAT,Gomphidae
Ophiogomphus edmundo,34.826660133,-83.3385416088,2022-04-30,17,4,2022,30,120,April,iNAT,Gomphidae
Libellula cyanea,33.1113861628,-83.6782264709,2022-04-30,17,4,2022,30,120,April,iNAT,Libellulidae
Plathemis lydia,33.1113861628,-83.6782264709,2022-04-30,17,4,2022,30,120,April,iNAT,Libellulidae
Enallagma geminatum,33.1113861628,-83.6782264709,2022-04-30,17,4,2022,30,120,April,iNAT,Coenagrionidae
Calopteryx maculata,33.565897448,-84.0759811365,2022-04-30,17,4,2022,30,120,April,iNAT,Calopterygidae
Gomphaeschna antilope,33.776722,-84.438634,2022-04-30,17,4,2022,30,120,April,iNAT,Aeshnidae
Ophiogomphus edmundo,34.9182365195,-83.215244644,2022-04-30,17,4,2022,30,120,April,iNAT,Gomphidae
Lanthus vernalis,34.8136816667,-83.30686,2022-04-30,17,4,2022,30,120,April,iNAT,Gomphidae
Hylogomphus parvidens,34.9609485555,-83.3793386305,2022-04-30,17,4,2022,30,120,April,iNAT,Gomphidae
Hylogomphus parvidens,34.9864497056,-83.2382717672,2022-04-30,17,4,2022,30,120,April,iNAT,Gomphidae
Hylogomphus parvidens,34.8782927447,-83.3291064128,2022-04-30,17,4,2022,30,120,April,iNAT,Gomphidae
Plathemis lydia,33.6575834739,-84.6576135945,2022-04-30,17,4,2022,30,120,April,iNAT,Libellulidae
Ischnura posita,34.8140716667,-83.3072083333,2022-04-30,17,4,2022,30,120,April,iNAT,Coenagrionidae
Libellula axilena,30.6972732544,-82.5604248047,2022-04-30,17,4,2022,30,120,April,iNAT,Libellulidae
Libellula axilena,30.6972466667,-82.5604166667,2022-04-30,17,4,2022,30,120,April,iNAT,Libellulidae
Calopteryx maculata,32.6558131924,-84.6243356814,2022-04-30,17,4,2022,30,120,April,iNAT,Calopterygidae
Libellula vibrans,32.5855098673,-81.4168770131,2022-04-30,17,4,2022,30,120,April,iNAT,Libellulidae
Libellula incesta,32.5855098673,-81.4168770131,2022-04-30,17,4,2022,30,120,April,iNAT,Libellulidae
Nehalennia integricollis,32.5855098673,-81.4168770131,2022-04-30,17,4,2022,30,120,April,iNAT,Coenagrionidae
Ladona deplanata,32.5855098673,-81.4168770131,2022-04-30,17,4,2022,30,120,April,iNAT,Libellulidae
Pachydiplax longipennis,32.5855098673,-81.4168770131,2022-04-30,17,4,2022,30,120,April,iNAT,Libellulidae
Perithemis tenera,32.3311021307,-81.8163296047,2022-04-29,17,4,2022,29,119,April,iNAT,Libellulidae
Calopteryx maculata,33.7571366667,-84.3169633333,2022-04-29,17,4,2022,29,119,April,iNAT,Calopterygidae
Ladona deplanata,33.5878357551,-84.0624206264,2022-04-29,17,4,2022,29,119,April,iNAT,Libellulidae
Erythemis simplicicollis,33.587800005,-84.0618198115,2022-04-29,17,4,2022,29,119,April,iNAT,Libellulidae
Argia fumipennis,33.5877811368,-84.0621118204,2022-04-29,17,4,2022,29,119,April,iNAT,Coenagrionidae
Pachydiplax longipennis,33.5879072554,-84.0622918803,2022-04-29,17,4,2022,29,119,April,iNAT,Libellulidae
Phanogomphus exilis,34.6488757818,-83.3013176545,2022-04-29,17,4,2022,29,119,April,iNAT,Gomphidae
Plathemis lydia,33.5874367603,-84.0692870814,2022-04-29,17,4,2022,29,119,April,iNAT,Libellulidae
Erythemis simplicicollis,31.9816330409,-81.1522441643,2022-04-29,17,4,2022,29,119,April,iNAT,Libellulidae
Celithemis elisa,33.58740101,-84.0693299968,2022-04-29,17,4,2022,29,119,April,iNAT,Libellulidae
Celithemis fasciata,33.5874097914,-84.0694055499,2022-04-29,17,4,2022,29,119,April,iNAT,Libellulidae
Epiaeschna heros,33.530516,-84.706498,2022-04-29,17,4,2022,29,119,April,iNAT,Aeshnidae
Ischnura posita,33.9948442024,-84.6909909895,2022-04-29,17,4,2022,29,119,April,iNAT,Coenagrionidae
Calopteryx maculata,33.5244476035,-84.7046396472,2022-04-29,17,4,2022,29,119,April,iNAT,Calopterygidae
Plathemis lydia,33.5250326715,-84.7046888399,2022-04-29,17,4,2022,29,119,April,iNAT,Libellulidae
Ischnura ramburii,31.9557884091,-81.0243339242,2022-04-29,17,4,2022,29,119,April,iNAT,Coenagrionidae
Celithemis elisa,32.849162818800004,-83.888605754,2022-04-29,17,4,2022,29,119,April,iNAT,Libellulidae
Tramea carolina,33.3935274,-84.6053904,2022-04-29,17,4,2022,29,119,April,iNAT,Libellulidae
Anax longipes,33.3935274,-84.6053904,2022-04-29,17,4,2022,29,119,April,iNAT,Aeshnidae
Ischnura posita,33.3935274,-84.6053904,2022-04-29,17,4,2022,29,119,April,iNAT,Coenagrionidae
Enallagma aspersum,33.3935274,-84.6053904,2022-04-29,17,4,2022,29,119,April,iNAT,Coenagrionidae
Pachydiplax longipennis,33.3935274,-84.6053904,2022-04-29,17,4,2022,29,119,April,iNAT,Libellulidae
Plathemis lydia,32.4208866667,-81.7901616667,2022-04-28,17,4,2022,28,118,April,iNAT,Libellulidae
Plathemis lydia,31.956692143,-81.0196670471,2022-04-28,17,4,2022,28,118,April,iNAT,Libellulidae
Plathemis lydia,32.4225176536,-81.7871957824,2022-04-28,17,4,2022,28,118,April,iNAT,Libellulidae
Gomphaeschna antilope,31.5932267644,-81.8943358585,2022-04-28,17,4,2022,28,118,April,iNAT,Aeshnidae
Argia fumipennis,33.5127347707,-84.7340069048,2022-04-28,17,4,2022,28,118,April,iNAT,Coenagrionidae
Ladona deplanata,33.5127585966,-84.7333860252,2022-04-28,17,4,2022,28,118,April,iNAT,Libellulidae
Erythemis simplicicollis,32.0194888333,-81.3223366667,2022-04-28,17,4,2022,28,118,April,iNAT,Libellulidae
Epiaeschna heros,32.8999694444,-81.7309138889,2022-04-28,17,4,2022,28,118,April,iNAT,Aeshnidae
Calopteryx maculata,32.5855098673,-81.4168770131,2022-04-27,17,4,2022,27,117,April,iNAT,Calopterygidae
Plathemis lydia,33.408542,-84.728805,2022-04-27,17,4,2022,27,117,April,iNAT,Libellulidae
Ischnura posita,33.8389083333,-84.0089111167,2022-04-27,17,4,2022,27,117,April,iNAT,Coenagrionidae
Argia fumipennis,33.92987,-83.374035,2022-04-27,17,4,2022,27,117,April,iNAT,Coenagrionidae
Libellula vibrans,32.849162818800004,-83.888605754,2022-04-27,17,4,2022,27,117,April,iNAT,Libellulidae
Calopteryx maculata,31.2578166667,-82.3464611111,2022-04-27,17,4,2022,27,117,April,iNAT,Calopterygidae
Calopteryx maculata,32.4222916667,-81.7654883333,2022-04-26,17,4,2022,26,116,April,iNAT,Calopterygidae
Calopteryx maculata,31.5930648378,-81.8941574916,2022-04-26,17,4,2022,26,116,April,iNAT,Calopterygidae
Plathemis lydia,31.9785836296,-81.1706314425,2022-04-26,17,4,2022,26,116,April,iNAT,Libellulidae
Erythemis simplicicollis,31.9785673763,-81.1706341247,2022-04-26,17,4,2022,26,116,April,iNAT,Libellulidae
Plathemis lydia,31.9785673763,-81.1706341247,2022-04-26,17,4,2022,26,116,April,iNAT,Libellulidae
Libellula vibrans,31.9785673763,-81.1706341247,2022-04-26,17,4,2022,26,116,April,iNAT,Libellulidae
Pachydiplax longipennis,31.9786007105,-81.1705280095,2022-04-26,17,4,2022,26,116,April,iNAT,Libellulidae
Calopteryx dimidiata,30.8405433333,-82.3416083333,2022-04-26,17,4,2022,26,116,April,iNAT,Calopterygidae
Plathemis lydia,31.2319231702,-81.5173646429,2022-04-26,17,4,2022,26,116,April,iNAT,Libellulidae
Enallagma dubium,32.4254886869,-82.6033639475,2022-04-26,17,4,2022,26,116,April,iNAT,Coenagrionidae
Erythrodiplax minuscula,32.4254886869,-82.6033639475,2022-04-26,17,4,2022,26,116,April,iNAT,Libellulidae
Celithemis elisa,32.4254886869,-82.6033639475,2022-04-26,17,4,2022,26,116,April,iNAT,Libellulidae
Pachydiplax longipennis,32.4254886869,-82.6033639475,2022-04-26,17,4,2022,26,116,April,iNAT,Libellulidae
Erythemis simplicicollis,32.4254886869,-82.6033639475,2022-04-26,17,4,2022,26,116,April,iNAT,Libellulidae
Ischnura kellicotti,32.4254886869,-82.6033639475,2022-04-26,17,4,2022,26,116,April,iNAT,Coenagrionidae
Enallagma geminatum,32.4254886869,-82.6033639475,2022-04-26,17,4,2022,26,116,April,iNAT,Coenagrionidae
Lestes vigilax,32.4254886869,-82.6033639475,2022-04-26,17,4,2022,26,116,April,iNAT,Lestidae
Phanogomphus australis,32.432892186,-82.6012168498,2022-04-26,17,4,2022,26,116,April,iNAT,Gomphidae
Erythemis simplicicollis,30.712691241,-82.1651341624,2022-04-26,17,4,2022,26,116,April,iNAT,Libellulidae
Pachydiplax longipennis,30.7124820287,-82.1623542819,2022-04-26,17,4,2022,26,116,April,iNAT,Libellulidae
Erythrodiplax minuscula,32.5855098673,-81.4168770131,2022-04-26,17,4,2022,26,116,April,iNAT,Libellulidae
Ischnura hastata,32.5855098673,-81.4168770131,2022-04-25,17,4,2022,25,115,April,iNAT,Coenagrionidae
Ladona deplanata,33.9882007949,-84.3257693153,2022-04-25,17,4,2022,25,115,April,iNAT,Libellulidae
Pachydiplax longipennis,34.9339804519,-83.8443759085,2022-04-25,17,4,2022,25,115,April,iNAT,Libellulidae
Enallagma geminatum,33.5875035895,-84.0693308883,2022-04-25,17,4,2022,25,115,April,iNAT,Coenagrionidae
Plathemis lydia,33.240586,-84.670082,2022-04-25,17,4,2022,25,115,April,iNAT,Libellulidae
Enallagma signatum,33.8038278784,-84.1312659904,2022-04-25,17,4,2022,25,115,April,iNAT,Coenagrionidae
Argia fumipennis,33.589441156,-84.061726965,2022-04-25,17,4,2022,25,115,April,iNAT,Coenagrionidae
Enallagma doubledayi,32.5855098673,-81.4168770131,2022-04-25,17,4,2022,25,115,April,iNAT,Coenagrionidae
Erythemis simplicicollis,32.412255,-81.7737716667,2022-04-25,17,4,2022,25,115,April,iNAT,Libellulidae
Arigomphus pallidus,30.8422222222,-82.2513888889,2022-04-25,17,4,2022,25,115,April,iNAT,Gomphidae
Enallagma signatum,30.8278716667,-82.2453416667,2022-04-25,17,4,2022,25,115,April,iNAT,Coenagrionidae
Ischnura kellicotti,30.820715,-82.2479766667,2022-04-25,17,4,2022,25,115,April,iNAT,Coenagrionidae
Argia fumipennis,33.0865059722,-83.2298859722,2022-04-24,16,4,2022,24,114,April,iNAT,Coenagrionidae
Erythrodiplax minuscula,32.5855098673,-81.4168770131,2022-04-24,16,4,2022,24,114,April,iNAT,Libellulidae
Ischnura posita,32.5855098673,-81.4168770131,2022-04-24,16,4,2022,24,114,April,iNAT,Coenagrionidae
Libellula vibrans,32.0137561006,-81.3015253603,2022-04-24,16,4,2022,24,114,April,iNAT,Libellulidae
Erythemis simplicicollis,32.0136272562,-81.3028625897,2022-04-24,16,4,2022,24,114,April,iNAT,Libellulidae
Lestes vigilax,32.5855098673,-81.4168770131,2022-04-24,16,4,2022,24,114,April,iNAT,Lestidae
Argia tibialis,30.8314383333,-82.3326083333,2022-04-24,16,4,2022,24,114,April,iNAT,Coenagrionidae
Erythemis simplicicollis,32.0947597408,-81.2183248497,2022-04-24,16,4,2022,24,114,April,iNAT,Libellulidae
Phanogomphus exilis,34.5489658003,-83.9671226203,2022-04-24,16,4,2022,24,114,April,iNAT,Gomphidae
Anax longipes,32.5855098673,-81.4168770131,2022-04-24,16,4,2022,24,114,April,iNAT,Aeshnidae
Plathemis lydia,32.5855098673,-81.4168770131,2022-04-24,16,4,2022,24,114,April,iNAT,Libellulidae
Anax junius,34.8377210561,-84.4733227005,2022-04-24,16,4,2022,24,114,April,iNAT,Aeshnidae
Ischnura ramburii,32.7918021946,-81.5196812767,2022-04-23,16,4,2022,23,113,April,iNAT,Coenagrionidae
Plathemis lydia,33.9114621028,-84.4498036993,2022-04-23,16,4,2022,23,113,April,iNAT,Libellulidae
Erythemis simplicicollis,33.588,-84.0619721667,2022-04-23,16,4,2022,23,113,April,iNAT,Libellulidae
Didymops transversa,33.7558883333,-84.6228033333,2022-04-23,16,4,2022,23,113,April,iNAT,Corduliidae
Argia fumipennis,33.5890597291,-84.0619076842,2022-04-23,16,4,2022,23,113,April,iNAT,Coenagrionidae
Erythemis simplicicollis,33.5884865835,-84.0618742632,2022-04-23,16,4,2022,23,113,April,iNAT,Libellulidae
Ischnura posita,33.7685194428,-84.2786036679,2022-04-23,16,4,2022,23,113,April,iNAT,Coenagrionidae
Ladona deplanata,34.5489658003,-83.9671226203,2022-04-23,16,4,2022,23,113,April,iNAT,Libellulidae
Erythemis simplicicollis,33.3909131997,-81.9621834997,2022-04-23,16,4,2022,23,113,April,iNAT,Libellulidae
Celithemis elisa,33.5892966659,-84.066177731,2022-04-23,16,4,2022,23,113,April,iNAT,Libellulidae
Pachydiplax longipennis,33.3934410904,-81.9663896847,2022-04-23,16,4,2022,23,113,April,iNAT,Libellulidae
Argia tibialis,33.3904709997,-81.9673278,2022-04-23,16,4,2022,23,113,April,iNAT,Coenagrionidae
Phanogomphus exilis,33.6818902244,-82.3918047918,2022-04-23,16,4,2022,23,113,April,iNAT,Gomphidae
Calopteryx maculata,33.3857380242,-81.9651089971,2022-04-23,16,4,2022,23,113,April,iNAT,Calopterygidae
Libellula vibrans,33.3846224,-81.9675112,2022-04-23,16,4,2022,23,113,April,iNAT,Libellulidae
Calopteryx maculata,33.3854485329,-81.9654271379,2022-04-23,16,4,2022,23,113,April,iNAT,Calopterygidae
Calopteryx dimidiata,33.3846224,-81.9675112,2022-04-23,16,4,2022,23,113,April,iNAT,Calopterygidae
Enallagma signatum,33.3846224,-81.9675112,2022-04-23,16,4,2022,23,113,April,iNAT,Coenagrionidae
Ischnura posita,33.3846224,-81.9675112,2022-04-23,16,4,2022,23,113,April,iNAT,Coenagrionidae
Argia tibialis,33.3874628,-81.9676865997,2022-04-23,16,4,2022,23,113,April,iNAT,Coenagrionidae
Argia fumipennis,33.3846224,-81.9675112,2022-04-23,16,4,2022,23,113,April,iNAT,Coenagrionidae
Ischnura hastata,34.1414146693,-84.0019181441,2022-04-23,16,4,2022,23,113,April,iNAT,Coenagrionidae
Argia tibialis,32.2759694444,-81.4456138889,2022-04-23,16,4,2022,23,113,April,iNAT,Coenagrionidae
Phanogomphus lividus,34.345282,-84.635492,2022-04-23,16,4,2022,23,113,April,iNAT,Gomphidae
Calopteryx maculata,33.3851866667,-81.9661116667,2022-04-23,16,4,2022,23,113,April,iNAT,Calopterygidae
Plathemis lydia,33.9112399341,-84.9628539772,2022-04-23,16,4,2022,23,113,April,iNAT,Libellulidae
Phanogomphus lividus,33.9112399341,-84.9628539772,2022-04-23,16,4,2022,23,113,April,iNAT,Gomphidae
Calopteryx maculata,33.3879676075,-81.9682844294,2022-04-23,16,4,2022,23,113,April,iNAT,Calopterygidae
Ladona deplanata,33.9112399341,-84.9628539772,2022-04-23,16,4,2022,23,113,April,iNAT,Libellulidae
Tramea carolina,32.5855098673,-81.4168770131,2022-04-22,16,4,2022,22,112,April,iNAT,Libellulidae
Lanthus vernalis,34.5292214702,-83.9594444199,2022-04-22,16,4,2022,22,112,April,iNAT,Gomphidae
Epiaeschna heros,32.5855098673,-81.4168770131,2022-04-22,16,4,2022,22,112,April,iNAT,Aeshnidae
Libellula axilena,32.5855098673,-81.4168770131,2022-04-22,16,4,2022,22,112,April,iNAT,Libellulidae
Erythemis simplicicollis,32.5855098673,-81.4168770131,2022-04-22,16,4,2022,22,112,April,iNAT,Libellulidae
Ischnura kellicotti,32.5855098673,-81.4168770131,2022-04-22,16,4,2022,22,112,April,iNAT,Coenagrionidae
Enallagma basidens,33.9316844995,-83.3712709239,2022-04-22,16,4,2022,22,112,April,iNAT,Coenagrionidae
Libellula cyanea,33.5811733183,-84.0713329367,2022-04-22,16,4,2022,22,112,April,iNAT,Libellulidae
Lestes vidua,31.5931705042,-81.8943046778,2022-04-22,16,4,2022,22,112,April,iNAT,Lestidae
Ischnura posita,33.6673262776,-84.3310601882,2022-04-21,16,4,2022,21,111,April,iNAT,Coenagrionidae
Enallagma vesperum,32.0893388333,-81.1728533333,2022-04-21,16,4,2022,21,111,April,iNAT,Coenagrionidae
Ischnura hastata,32.0896555,-81.1743166667,2022-04-21,16,4,2022,21,111,April,iNAT,Coenagrionidae
Epiaeschna heros,31.1797213692,-83.0759319473,2022-04-21,16,4,2022,21,111,April,iNAT,Aeshnidae
Enallagma signatum,32.0891695,-81.1738966667,2022-04-21,16,4,2022,21,111,April,iNAT,Coenagrionidae
Epitheca cynosura,33.5889187333,-84.0617504778,2022-04-21,16,4,2022,21,111,April,iNAT,Corduliidae
Lestes inaequalis,33.5884819638,-84.0617827742,2022-04-21,16,4,2022,21,111,April,iNAT,Lestidae
Enallagma signatum,33.5879526963,-84.0633277267,2022-04-21,16,4,2022,21,111,April,iNAT,Coenagrionidae
Erythemis simplicicollis,30.7483981029,-82.173067432,2022-04-21,16,4,2022,21,111,April,iNAT,Libellulidae
Ischnura kellicotti,30.7415594856,-82.1739373618,2022-04-21,16,4,2022,21,111,April,iNAT,Coenagrionidae
Pachydiplax longipennis,30.7386803603,-82.1412589106,2022-04-21,16,4,2022,21,111,April,iNAT,Libellulidae
Libellula cyanea,33.5913466667,-84.0718833333,2022-04-20,16,4,2022,20,110,April,iNAT,Libellulidae
Plathemis lydia,33.5136160105,-84.7347027687,2022-04-20,16,4,2022,20,110,April,iNAT,Libellulidae
Libellula semifasciata,30.8129326604,-81.8427569792,2022-04-20,16,4,2022,20,110,April,iNAT,Libellulidae
Ladona deplanata,33.5913333748,-84.327462564,2022-04-20,16,4,2022,20,110,April,iNAT,Libellulidae
Ischnura posita,33.5925413857,-84.3253826337,2022-04-20,16,4,2022,20,110,April,iNAT,Coenagrionidae
Chromagrion conditum,33.5912583333,-84.3282916667,2022-04-20,16,4,2022,20,110,April,iNAT,Coenagrionidae
Ladona deplanata,33.5919008012,-84.3284083103,2022-04-20,16,4,2022,20,110,April,iNAT,Libellulidae
Ladona deplanata,33.5912992666,-84.3276984897,2022-04-20,16,4,2022,20,110,April,iNAT,Libellulidae
Ladona deplanata,33.5912216667,-84.3278366667,2022-04-20,16,4,2022,20,110,April,iNAT,Libellulidae
Ladona deplanata,33.5913716667,-84.3272633333,2022-04-20,16,4,2022,20,110,April,iNAT,Libellulidae
Ladona deplanata,33.5913146372,-84.3274863659,2022-04-20,16,4,2022,20,110,April,iNAT,Libellulidae
Ladona deplanata,33.5913992414,-84.3272279191,2022-04-20,16,4,2022,20,110,April,iNAT,Libellulidae
Ladona deplanata,33.5922283333,-84.3257366667,2022-04-20,16,4,2022,20,110,April,iNAT,Libellulidae
Ladona deplanata,32.5855098673,-81.4168770131,2022-04-20,16,4,2022,20,110,April,iNAT,Libellulidae
Ischnura verticalis,33.5924318959,-84.3262397653,2022-04-20,16,4,2022,20,110,April,iNAT,Coenagrionidae
Ladona deplanata,33.5926366667,-84.3259883333,2022-04-20,16,4,2022,20,110,April,iNAT,Libellulidae
Ischnura posita,33.5925333333,-84.3261866667,2022-04-20,16,4,2022,20,110,April,iNAT,Coenagrionidae
Ladona deplanata,33.5923072875,-84.3260983717,2022-04-20,16,4,2022,20,110,April,iNAT,Libellulidae
Ladona deplanata,33.5927933231,-84.3264609287,2022-04-20,16,4,2022,20,110,April,iNAT,Libellulidae
Ischnura posita,33.59241758,-84.32606709,2022-04-20,16,4,2022,20,110,April,iNAT,Coenagrionidae
Erythemis simplicicollis,33.5924495223,-84.3261227611,2022-04-20,16,4,2022,20,110,April,iNAT,Libellulidae
Erythrodiplax minuscula,31.2833815946,-82.3154798895,2022-04-19,16,4,2022,19,109,April,iNAT,Libellulidae
Epitheca cynosura,33.5860033107,-84.0767009958,2022-04-19,16,4,2022,19,109,April,iNAT,Corduliidae
Phanogomphus exilis,33.587905,-84.0620333333,2022-04-19,16,4,2022,19,109,April,iNAT,Gomphidae
Basiaeschna janata,34.225528717,-85.1847915649,2022-04-19,16,4,2022,19,109,April,iNAT,Aeshnidae
Ladona deplanata,34.7672920227,-84.4296112061,2022-04-19,16,4,2022,19,109,April,iNAT,Libellulidae
Basiaeschna janata,34.9404485362,-85.2599485964,2022-04-19,16,4,2022,19,109,April,iNAT,Aeshnidae
Anax junius,33.5851829075,-84.0830645837,2022-04-19,16,4,2022,19,109,April,iNAT,Aeshnidae
Tramea carolina,31.189516,-85.086741,2022-04-19,16,4,2022,19,109,April,iNAT,Libellulidae
Plathemis lydia,33.9514671,-84.859943,2022-04-19,16,4,2022,19,109,April,iNAT,Libellulidae
Pachydiplax longipennis,32.4259659,-81.7858764,2022-04-18,16,4,2022,18,108,April,iNAT,Libellulidae
Plathemis lydia,32.3854038,-81.7612131,2022-04-18,16,4,2022,18,108,April,iNAT,Libellulidae
Plathemis lydia,32.0422447661,-81.0656910855,2022-04-18,16,4,2022,18,108,April,iNAT,Libellulidae
Pachydiplax longipennis,30.7882938385,-81.595085144,2022-04-17,15,4,2022,17,107,April,iNAT,Libellulidae
Pachydiplax longipennis,30.7882047811,-81.5947194565,2022-04-17,15,4,2022,17,107,April,iNAT,Libellulidae
Plathemis lydia,33.885,-83.9225,2022-04-17,15,4,2022,17,107,April,iNAT,Libellulidae
Calopteryx maculata,32.7078039262,-84.7412558091,2022-04-16,15,4,2022,16,106,April,iNAT,Calopterygidae
Phanogomphus lividus,32.7780969197,-84.6552798707,2022-04-16,15,4,2022,16,106,April,iNAT,Gomphidae
Erythemis simplicicollis,32.3760942171,-81.8798415069,2022-04-16,15,4,2022,16,106,April,iNAT,Libellulidae
Ladona deplanata,34.41802,-83.3002166667,2022-04-16,15,4,2022,16,106,April,iNAT,Libellulidae
Libellula cyanea,32.780164534,-84.7812692301,2022-04-16,15,4,2022,16,106,April,iNAT,Libellulidae
Lestes inaequalis,33.5878900423,-84.0622621533,2022-04-15,15,4,2022,15,105,April,iNAT,Lestidae
Pachydiplax longipennis,33.5878797082,-84.0626215693,2022-04-15,15,4,2022,15,105,April,iNAT,Libellulidae
Erythemis simplicicollis,31.838225,-81.2545466667,2022-04-15,15,4,2022,15,105,April,iNAT,Libellulidae
Erythemis simplicicollis,31.8373116667,-81.254295,2022-04-15,15,4,2022,15,105,April,iNAT,Libellulidae
Lestes vidua,31.593088827,-81.8936964869,2022-04-15,15,4,2022,15,105,April,iNAT,Lestidae
Pachydiplax longipennis,30.7112083333,-82.1712283333,2022-04-15,15,4,2022,15,105,April,iNAT,Libellulidae
Erythemis simplicicollis,30.7140033333,-82.1600416667,2022-04-15,15,4,2022,15,105,April,iNAT,Libellulidae
Tramea carolina,30.7132033333,-82.1612083333,2022-04-15,15,4,2022,15,105,April,iNAT,Libellulidae
Tramea carolina,34.6656499555,-83.3055930966,2022-04-14,15,4,2022,14,104,April,iNAT,Libellulidae
Ladona deplanata,34.6655621867,-83.3055826563,2022-04-14,15,4,2022,14,104,April,iNAT,Libellulidae
Erythrodiplax minuscula,32.5855098673,-81.4168770131,2022-04-14,15,4,2022,14,104,April,iNAT,Libellulidae
Ladona deplanata,33.2838076505,-84.3122467934,2022-04-14,15,4,2022,14,104,April,iNAT,Libellulidae
Enallagma doubledayi,32.5855098673,-81.4168770131,2022-04-14,15,4,2022,14,104,April,iNAT,Coenagrionidae
Ladona deplanata,33.074663327,-83.255401909,2022-04-14,15,4,2022,14,104,April,iNAT,Libellulidae
Pachydiplax longipennis,33.0753553858,-83.2567239851,2022-04-14,15,4,2022,14,104,April,iNAT,Libellulidae
Ladona deplanata,33.07443351,-83.25574117,2022-04-14,15,4,2022,14,104,April,iNAT,Libellulidae
Plathemis lydia,33.682745,-84.3447095,2022-04-14,15,4,2022,14,104,April,iNAT,Libellulidae
